location	variant	date	sequences
USA	BA.5.1.6	2022-06-30	10
USA	BA.5.1.6	2022-07-01	3
USA	BA.5.1.6	2022-07-02	6
USA	BA.5.1.6	2022-07-03	4
USA	BA.5.1.6	2022-07-04	2
USA	BA.5.1.6	2022-07-05	21
USA	BA.5.1.6	2022-07-06	14
USA	BA.5.1.6	2022-07-07	10
USA	BA.5.1.6	2022-07-08	15
USA	BA.5.1.6	2022-07-09	7
USA	BA.5.1.6	2022-07-10	16
USA	BA.5.1.6	2022-07-11	12
USA	BA.5.1.6	2022-07-12	19
USA	BA.5.1.6	2022-07-13	18
USA	BA.5.1.6	2022-07-14	15
USA	BA.5.1.6	2022-07-15	22
USA	BA.5.1.6	2022-07-16	14
USA	BA.5.1.6	2022-07-17	15
USA	BA.5.1.6	2022-07-18	25
USA	BA.5.1.6	2022-07-19	18
USA	BA.5.1.6	2022-07-20	27
USA	BA.5.1.6	2022-07-21	21
USA	BA.5.1.6	2022-07-22	26
USA	BA.5.1.6	2022-07-23	12
USA	BA.5.1.6	2022-07-24	11
USA	BA.5.1.6	2022-07-25	35
USA	BA.5.1.6	2022-07-26	27
USA	BA.5.1.6	2022-07-27	16
USA	BA.5.1.6	2022-07-28	12
USA	BA.5.1.6	2022-07-29	22
USA	BA.5.1.6	2022-07-30	14
USA	BA.5.1.6	2022-07-31	26
USA	BA.5.1.6	2022-08-01	37
USA	BA.5.1.6	2022-08-02	27
USA	BA.5.1.6	2022-08-03	21
USA	BA.5.1.6	2022-08-04	24
USA	BA.5.1.6	2022-08-05	17
USA	BA.5.1.6	2022-08-06	9
USA	BA.5.1.6	2022-08-07	14
USA	BA.5.1.6	2022-08-08	34
USA	BA.5.1.6	2022-08-09	17
USA	BA.5.1.6	2022-08-10	23
USA	BA.5.1.6	2022-08-11	28
USA	BA.5.1.6	2022-08-12	32
USA	BA.5.1.6	2022-08-13	18
USA	BA.5.1.6	2022-08-14	20
USA	BA.5.1.6	2022-08-15	22
USA	BA.5.1.6	2022-08-16	18
USA	BA.5.1.6	2022-08-17	22
USA	BA.5.1.6	2022-08-18	26
USA	BA.5.1.6	2022-08-19	19
USA	BA.5.1.6	2022-08-20	14
USA	BA.5.1.6	2022-08-21	18
USA	BA.5.1.6	2022-08-22	22
USA	BA.5.1.6	2022-08-23	18
USA	BA.5.1.6	2022-08-24	23
USA	BA.5.1.6	2022-08-25	18
USA	BA.5.1.6	2022-08-26	23
USA	BA.5.1.6	2022-08-27	28
USA	BA.5.1.6	2022-08-28	14
USA	BA.5.1.6	2022-08-29	32
USA	BA.5.1.6	2022-08-30	32
USA	BA.5.1.6	2022-08-31	22
USA	BA.5.1.6	2022-09-01	15
USA	BA.5.1.6	2022-09-02	19
USA	BA.5.1.6	2022-09-03	28
USA	BA.5.1.6	2022-09-04	15
USA	BA.5.1.6	2022-09-05	7
USA	BA.5.1.6	2022-09-06	26
USA	BA.5.1.6	2022-09-07	13
USA	BA.5.1.6	2022-09-08	14
USA	BA.5.1.6	2022-09-09	15
USA	BA.5.1.6	2022-09-10	17
USA	BA.5.1.6	2022-09-11	12
USA	BA.5.1.6	2022-09-12	20
USA	BA.5.1.6	2022-09-13	7
USA	BA.5.1.6	2022-09-14	11
USA	BA.5.1.6	2022-09-15	16
USA	BA.5.1.6	2022-09-16	16
USA	BA.5.1.6	2022-09-17	11
USA	BA.5.1.6	2022-09-18	16
USA	BA.5.1.6	2022-09-19	20
USA	BA.5.1.6	2022-09-20	14
USA	BA.5.1.6	2022-09-21	11
USA	BA.5.1.6	2022-09-22	9
USA	BA.5.1.6	2022-09-23	12
USA	BA.5.1.6	2022-09-24	6
USA	BA.5.1.6	2022-09-25	4
USA	BA.5.1.6	2022-09-26	10
USA	BA.5.1.6	2022-09-27	12
USA	BA.5.1.6	2022-09-28	13
USA	BA.5.1.6	2022-09-29	9
USA	BA.5.1.6	2022-09-30	10
USA	BA.5.1.6	2022-10-01	6
USA	BA.5.1.6	2022-10-02	4
USA	BA.5.1.6	2022-10-03	5
USA	BA.5.1.6	2022-10-04	6
USA	BA.5.1.6	2022-10-05	4
USA	BA.5.1.6	2022-10-06	9
USA	BA.5.1.6	2022-10-07	4
USA	BA.5.1.6	2022-10-08	4
USA	BA.5.1.6	2022-10-09	4
USA	BA.5.1.6	2022-10-10	7
USA	BA.5.1.6	2022-10-11	20
USA	BA.5.1.6	2022-10-12	3
USA	BA.5.1.6	2022-10-13	9
USA	BA.5.1.6	2022-10-14	9
USA	BA.5.1.6	2022-10-15	15
USA	BA.5.1.6	2022-10-16	3
USA	BA.5.1.6	2022-10-17	9
USA	BA.5.1.6	2022-10-18	5
USA	BA.5.1.6	2022-10-19	5
USA	BA.5.1.6	2022-10-20	12
USA	BA.5.1.6	2022-10-21	17
USA	BA.5.1.6	2022-10-22	7
USA	BA.5.1.6	2022-10-23	1
USA	BA.5.1.6	2022-10-24	11
USA	BA.5.1.6	2022-10-25	19
USA	BA.5.1.6	2022-10-26	4
USA	BA.5.1.6	2022-10-27	6
USA	BA.5.1.6	2022-10-28	7
USA	BA.5.1.6	2022-10-29	7
USA	BA.5.1.6	2022-10-30	3
USA	BA.5.1.6	2022-10-31	10
USA	BA.5.1.6	2022-11-01	2
USA	BA.5.1.6	2022-11-02	6
USA	BA.5.1.6	2022-11-03	4
USA	BA.5.1.6	2022-11-04	8
USA	BA.5.1.6	2022-11-05	2
USA	BA.5.1.6	2022-11-06	5
USA	BA.5.1.6	2022-11-07	9
USA	BA.5.1.6	2022-11-08	19
USA	BA.5.1.6	2022-11-09	3
USA	BA.5.1.6	2022-11-10	8
USA	BA.5.1.6	2022-11-11	1
USA	BA.5.1.6	2022-11-12	2
USA	BA.5.1.6	2022-11-13	3
USA	BA.5.1.6	2022-11-14	8
USA	BA.5.1.6	2022-11-15	4
USA	BA.5.1.6	2022-11-16	5
USA	BA.5.1.6	2022-11-17	7
USA	BA.5.1.6	2022-11-18	5
USA	BA.5.1.6	2022-11-19	8
USA	BA.5.1.6	2022-11-20	9
USA	BA.5.1.6	2022-11-21	21
USA	BA.5.1.6	2022-11-22	13
USA	BA.5.1.6	2022-11-23	3
USA	BA.5.1.6	2022-11-24	2
USA	BA.5.1.6	2022-11-25	2
USA	BA.5.1.6	2022-11-26	4
USA	BA.5.1.6	2022-11-27	5
USA	BA.5.1.6	2022-11-28	8
USA	BA.5.1.6	2022-11-29	5
USA	BA.5.1.6	2022-11-30	6
USA	BA.5.1.6	2022-12-01	3
USA	BA.5.1.6	2022-12-02	3
USA	BA.5.1.6	2022-12-03	3
USA	BA.5.1.6	2022-12-04	1
USA	BA.5.1.6	2022-12-05	3
USA	BA.5.1.6	2022-12-06	3
USA	BA.5.1.6	2022-12-07	2
USA	BA.5.1.6	2022-12-08	2
USA	BA.5.1.6	2022-12-09	1
USA	BA.5.1.6	2022-12-10	1
USA	BA.5.1.6	2022-12-11	1
USA	BA.5.1.6	2022-12-12	3
USA	BA.5.1.6	2022-12-13	3
USA	BA.5.1.6	2022-12-14	4
USA	BA.5.1.6	2022-12-15	1
USA	BA.5.1.6	2022-12-16	1
USA	BA.5.1.6	2022-12-17	1
USA	BA.5.1.6	2022-12-19	2
USA	BA.5.1.6	2022-12-23	1
USA	BA.5.1.6	2022-12-27	1
USA	BA.5.1.6	2023-01-02	1
USA	BA.5.1.6	2023-01-03	2
USA	BA.5.1.6	2023-01-06	1
USA	BA.5.1.6	2023-01-07	1
USA	BA.5.1.6	2023-01-10	3
USA	BA.5.1.6	2023-01-16	2
USA	BA.5.1.7	2022-06-21	2
USA	BA.5.1.7	2022-06-27	1
USA	BA.5.1.7	2022-07-01	2
USA	BA.5.1.7	2022-07-02	1
USA	BA.5.1.7	2022-07-05	2
USA	BA.5.1.7	2022-07-06	1
USA	BA.5.1.7	2022-07-07	1
USA	BA.5.1.7	2022-07-08	2
USA	BA.5.1.7	2022-07-09	2
USA	BA.5.1.7	2022-07-10	3
USA	BA.5.1.7	2022-07-11	2
USA	BA.5.1.7	2022-07-14	2
USA	BA.5.1.7	2022-07-15	3
USA	BA.5.1.7	2022-07-16	2
USA	BA.5.1.7	2022-07-17	3
USA	BA.5.1.7	2022-07-18	2
USA	BA.5.1.7	2022-07-19	3
USA	BA.5.1.7	2022-07-20	5
USA	BA.5.1.7	2022-07-21	2
USA	BA.5.1.7	2022-07-22	4
USA	BA.5.1.7	2022-07-23	5
USA	BA.5.1.7	2022-07-24	6
USA	BA.5.1.7	2022-07-25	6
USA	BA.5.1.7	2022-07-26	3
USA	BA.5.1.7	2022-07-27	5
USA	BA.5.1.7	2022-07-28	3
USA	BA.5.1.7	2022-07-29	6
USA	BA.5.1.7	2022-07-30	1
USA	BA.5.1.7	2022-07-31	3
USA	BA.5.1.7	2022-08-01	18
USA	BA.5.1.7	2022-08-02	7
USA	BA.5.1.7	2022-08-03	6
USA	BA.5.1.7	2022-08-04	4
USA	BA.5.1.7	2022-08-05	3
USA	BA.5.1.7	2022-08-06	6
USA	BA.5.1.7	2022-08-07	3
USA	BA.5.1.7	2022-08-08	3
USA	BA.5.1.7	2022-08-09	6
USA	BA.5.1.7	2022-08-10	8
USA	BA.5.1.7	2022-08-11	6
USA	BA.5.1.7	2022-08-12	4
USA	BA.5.1.7	2022-08-13	5
USA	BA.5.1.7	2022-08-14	7
USA	BA.5.1.7	2022-08-15	3
USA	BA.5.1.7	2022-08-16	8
USA	BA.5.1.7	2022-08-17	6
USA	BA.5.1.7	2022-08-18	6
USA	BA.5.1.7	2022-08-19	3
USA	BA.5.1.7	2022-08-20	4
USA	BA.5.1.7	2022-08-21	4
USA	BA.5.1.7	2022-08-22	3
USA	BA.5.1.7	2022-08-23	4
USA	BA.5.1.7	2022-08-24	5
USA	BA.5.1.7	2022-08-25	4
USA	BA.5.1.7	2022-08-26	10
USA	BA.5.1.7	2022-08-27	6
USA	BA.5.1.7	2022-08-28	9
USA	BA.5.1.7	2022-08-29	12
USA	BA.5.1.7	2022-08-30	3
USA	BA.5.1.7	2022-08-31	4
USA	BA.5.1.7	2022-09-01	7
USA	BA.5.1.7	2022-09-02	5
USA	BA.5.1.7	2022-09-03	6
USA	BA.5.1.7	2022-09-04	4
USA	BA.5.1.7	2022-09-05	1
USA	BA.5.1.7	2022-09-06	8
USA	BA.5.1.7	2022-09-07	6
USA	BA.5.1.7	2022-09-08	1
USA	BA.5.1.7	2022-09-09	5
USA	BA.5.1.7	2022-09-10	4
USA	BA.5.1.7	2022-09-11	3
USA	BA.5.1.7	2022-09-12	11
USA	BA.5.1.7	2022-09-13	6
USA	BA.5.1.7	2022-09-14	9
USA	BA.5.1.7	2022-09-15	3
USA	BA.5.1.7	2022-09-16	5
USA	BA.5.1.7	2022-09-17	1
USA	BA.5.1.7	2022-09-18	3
USA	BA.5.1.7	2022-09-19	5
USA	BA.5.1.7	2022-09-20	5
USA	BA.5.1.7	2022-09-21	6
USA	BA.5.1.7	2022-09-22	5
USA	BA.5.1.7	2022-09-23	9
USA	BA.5.1.7	2022-09-24	3
USA	BA.5.1.7	2022-09-25	4
USA	BA.5.1.7	2022-09-26	5
USA	BA.5.1.7	2022-09-28	4
USA	BA.5.1.7	2022-09-29	7
USA	BA.5.1.7	2022-09-30	4
USA	BA.5.1.7	2022-10-01	2
USA	BA.5.1.7	2022-10-02	2
USA	BA.5.1.7	2022-10-03	7
USA	BA.5.1.7	2022-10-04	5
USA	BA.5.1.7	2022-10-05	8
USA	BA.5.1.7	2022-10-06	1
USA	BA.5.1.7	2022-10-07	2
USA	BA.5.1.7	2022-10-08	2
USA	BA.5.1.7	2022-10-10	1
USA	BA.5.1.7	2022-10-11	5
USA	BA.5.1.7	2022-10-12	4
USA	BA.5.1.7	2022-10-13	2
USA	BA.5.1.7	2022-10-14	2
USA	BA.5.1.7	2022-10-15	6
USA	BA.5.1.7	2022-10-16	1
USA	BA.5.1.7	2022-10-17	7
USA	BA.5.1.7	2022-10-18	1
USA	BA.5.1.7	2022-10-19	4
USA	BA.5.1.7	2022-10-20	1
USA	BA.5.1.7	2022-10-21	2
USA	BA.5.1.7	2022-10-22	1
USA	BA.5.1.7	2022-10-23	1
USA	BA.5.1.7	2022-10-24	7
USA	BA.5.1.7	2022-10-26	3
USA	BA.5.1.7	2022-10-27	3
USA	BA.5.1.7	2022-10-28	1
USA	BA.5.1.7	2022-10-29	1
USA	BA.5.1.7	2022-10-30	1
USA	BA.5.1.7	2022-11-01	2
USA	BA.5.1.7	2022-11-02	6
USA	BA.5.1.7	2022-11-03	4
USA	BA.5.1.7	2022-11-04	4
USA	BA.5.1.7	2022-11-06	2
USA	BA.5.1.7	2022-11-07	4
USA	BA.5.1.7	2022-11-08	4
USA	BA.5.1.7	2022-11-11	2
USA	BA.5.1.7	2022-11-12	1
USA	BA.5.1.7	2022-11-13	1
USA	BA.5.1.7	2022-11-14	6
USA	BA.5.1.7	2022-11-15	1
USA	BA.5.1.7	2022-11-16	3
USA	BA.5.1.7	2022-11-17	1
USA	BA.5.1.7	2022-11-18	3
USA	BA.5.1.7	2022-11-19	1
USA	BA.5.1.7	2022-11-22	2
USA	BA.5.1.7	2022-11-23	2
USA	BA.5.1.7	2022-11-24	1
USA	BA.5.1.7	2022-11-25	4
USA	BA.5.1.7	2022-11-27	2
USA	BA.5.1.7	2022-11-28	6
USA	BA.5.1.7	2022-11-29	6
USA	BA.5.1.7	2022-11-30	4
USA	BA.5.1.7	2022-12-01	3
USA	BA.5.1.7	2022-12-02	2
USA	BA.5.1.7	2022-12-05	3
USA	BA.5.1.7	2022-12-06	1
USA	BA.5.1.7	2022-12-07	1
USA	BA.5.1.7	2022-12-12	1
USA	BA.5.1.7	2022-12-16	1
USA	BA.5.1.7	2022-12-17	2
USA	BA.5.1.7	2022-12-18	1
USA	BA.5.1.7	2022-12-21	2
USA	BA.5.1.7	2022-12-22	3
USA	BA.5.1.7	2022-12-23	1
USA	BA.5.1.7	2022-12-24	1
USA	BA.5.1.7	2022-12-26	2
USA	BA.5.1.7	2022-12-28	2
USA	BA.5.1.7	2022-12-29	2
USA	BA.5.1.7	2023-01-07	1
USA	BA.5.1.7	2023-01-12	1
USA	BA.5.1.8	2022-05-13	1
USA	BA.5.1.8	2022-05-18	1
USA	BA.5.1.8	2022-05-21	1
USA	BA.5.1.8	2022-05-22	1
USA	BA.5.1.8	2022-05-25	1
USA	BA.5.1.8	2022-05-27	1
USA	BA.5.1.8	2022-05-28	1
USA	BA.5.1.8	2022-05-30	1
USA	BA.5.1.8	2022-05-31	2
USA	BA.5.1.8	2022-06-02	1
USA	BA.5.1.8	2022-06-06	4
USA	BA.5.1.8	2022-06-11	1
USA	BA.5.1.8	2022-06-12	1
USA	BA.5.1.8	2022-06-13	3
USA	BA.5.1.8	2022-06-14	3
USA	BA.5.1.8	2022-06-15	2
USA	BA.5.1.8	2022-06-18	1
USA	BA.5.1.8	2022-06-19	1
USA	BA.5.1.8	2022-06-20	5
USA	BA.5.1.8	2022-06-21	1
USA	BA.5.1.8	2022-06-22	3
USA	BA.5.1.8	2022-06-23	2
USA	BA.5.1.8	2022-06-24	1
USA	BA.5.1.8	2022-06-25	3
USA	BA.5.1.8	2022-06-26	4
USA	BA.5.1.8	2022-06-27	12
USA	BA.5.1.8	2022-06-28	4
USA	BA.5.1.8	2022-06-29	1
USA	BA.5.1.8	2022-06-30	4
USA	BA.5.1.8	2022-07-01	5
USA	BA.5.1.8	2022-07-02	5
USA	BA.5.1.8	2022-07-03	3
USA	BA.5.1.8	2022-07-04	3
USA	BA.5.1.8	2022-07-05	11
USA	BA.5.1.8	2022-07-06	8
USA	BA.5.1.8	2022-07-07	9
USA	BA.5.1.8	2022-07-08	9
USA	BA.5.1.8	2022-07-09	8
USA	BA.5.1.8	2022-07-10	7
USA	BA.5.1.8	2022-07-11	10
USA	BA.5.1.8	2022-07-12	3
USA	BA.5.1.8	2022-07-13	7
USA	BA.5.1.8	2022-07-14	5
USA	BA.5.1.8	2022-07-15	4
USA	BA.5.1.8	2022-07-16	8
USA	BA.5.1.8	2022-07-17	8
USA	BA.5.1.8	2022-07-18	12
USA	BA.5.1.8	2022-07-19	15
USA	BA.5.1.8	2022-07-20	5
USA	BA.5.1.8	2022-07-21	8
USA	BA.5.1.8	2022-07-22	9
USA	BA.5.1.8	2022-07-23	5
USA	BA.5.1.8	2022-07-24	7
USA	BA.5.1.8	2022-07-25	3
USA	BA.5.1.8	2022-07-26	6
USA	BA.5.1.8	2022-07-27	8
USA	BA.5.1.8	2022-07-28	6
USA	BA.5.1.8	2022-07-29	3
USA	BA.5.1.8	2022-07-30	1
USA	BA.5.1.8	2022-07-31	2
USA	BA.5.1.8	2022-08-01	9
USA	BA.5.1.8	2022-08-02	4
USA	BA.5.1.8	2022-08-03	8
USA	BA.5.1.8	2022-08-04	3
USA	BA.5.1.8	2022-08-05	10
USA	BA.5.1.8	2022-08-06	4
USA	BA.5.1.8	2022-08-07	1
USA	BA.5.1.8	2022-08-08	7
USA	BA.5.1.8	2022-08-10	3
USA	BA.5.1.8	2022-08-11	6
USA	BA.5.1.8	2022-08-12	3
USA	BA.5.1.8	2022-08-13	2
USA	BA.5.1.8	2022-08-14	2
USA	BA.5.1.8	2022-08-15	8
USA	BA.5.1.8	2022-08-16	7
USA	BA.5.1.8	2022-08-17	3
USA	BA.5.1.8	2022-08-18	5
USA	BA.5.1.8	2022-08-19	6
USA	BA.5.1.8	2022-08-20	6
USA	BA.5.1.8	2022-08-21	4
USA	BA.5.1.8	2022-08-22	10
USA	BA.5.1.8	2022-08-23	6
USA	BA.5.1.8	2022-08-24	4
USA	BA.5.1.8	2022-08-25	2
USA	BA.5.1.8	2022-08-26	3
USA	BA.5.1.8	2022-08-27	2
USA	BA.5.1.8	2022-08-28	3
USA	BA.5.1.8	2022-08-29	5
USA	BA.5.1.8	2022-08-30	5
USA	BA.5.1.8	2022-08-31	3
USA	BA.5.1.8	2022-09-01	1
USA	BA.5.1.8	2022-09-02	1
USA	BA.5.1.8	2022-09-03	4
USA	BA.5.1.8	2022-09-04	5
USA	BA.5.1.8	2022-09-06	4
USA	BA.5.1.8	2022-09-07	3
USA	BA.5.1.8	2022-09-08	6
USA	BA.5.1.8	2022-09-09	1
USA	BA.5.1.8	2022-09-10	1
USA	BA.5.1.8	2022-09-11	2
USA	BA.5.1.8	2022-09-12	5
USA	BA.5.1.8	2022-09-13	4
USA	BA.5.1.8	2022-09-14	5
USA	BA.5.1.8	2022-09-15	3
USA	BA.5.1.8	2022-09-16	2
USA	BA.5.1.8	2022-09-17	1
USA	BA.5.1.8	2022-09-19	2
USA	BA.5.1.8	2022-09-20	1
USA	BA.5.1.8	2022-09-21	2
USA	BA.5.1.8	2022-09-22	1
USA	BA.5.1.8	2022-09-23	7
USA	BA.5.1.8	2022-09-24	2
USA	BA.5.1.8	2022-09-25	2
USA	BA.5.1.8	2022-09-26	5
USA	BA.5.1.8	2022-09-28	2
USA	BA.5.1.8	2022-09-29	1
USA	BA.5.1.8	2022-09-30	1
USA	BA.5.1.8	2022-10-01	1
USA	BA.5.1.8	2022-10-02	2
USA	BA.5.1.8	2022-10-03	1
USA	BA.5.1.8	2022-10-04	2
USA	BA.5.1.8	2022-10-08	1
USA	BA.5.1.8	2022-10-09	1
USA	BA.5.1.8	2022-10-10	1
USA	BA.5.1.8	2022-10-11	3
USA	BA.5.1.8	2022-10-12	4
USA	BA.5.1.8	2022-10-13	1
USA	BA.5.1.8	2022-10-14	2
USA	BA.5.1.8	2022-10-16	1
USA	BA.5.1.8	2022-10-17	1
USA	BA.5.1.8	2022-10-20	1
USA	BA.5.1.8	2022-10-23	1
USA	BA.5.1.8	2022-10-24	1
USA	BA.5.1.8	2022-10-25	2
USA	BA.5.1.8	2022-10-26	1
USA	BA.5.1.8	2022-10-29	1
USA	BA.5.1.8	2022-10-30	1
USA	BA.5.1.8	2022-10-31	1
USA	BA.5.1.8	2022-11-01	2
USA	BA.5.1.8	2022-11-02	1
USA	BA.5.1.8	2022-11-03	1
USA	BA.5.1.8	2022-11-04	2
USA	BA.5.1.8	2022-11-05	1
USA	BA.5.1.8	2022-11-07	1
USA	BA.5.1.8	2022-11-08	2
USA	BA.5.1.8	2022-11-10	1
USA	BA.5.1.8	2022-11-13	1
USA	BA.5.1.8	2022-11-17	2
USA	BA.5.1.8	2022-11-28	1
USA	BA.5.1.8	2022-12-05	1
USA	BA.5.1.8	2022-12-06	1
USA	BA.5.1.8	2022-12-11	1
USA	BA.5.1.8	2022-12-13	1
USA	BA.5.1.8	2022-12-20	1
USA	BA.5.10.1	2022-06-29	1
USA	BA.5.10.1	2022-07-09	1
USA	BA.5.10.1	2022-07-11	2
USA	BA.5.10.1	2022-07-13	1
USA	BA.5.10.1	2022-07-14	2
USA	BA.5.10.1	2022-07-15	2
USA	BA.5.10.1	2022-07-16	1
USA	BA.5.10.1	2022-07-18	4
USA	BA.5.10.1	2022-07-19	1
USA	BA.5.10.1	2022-07-20	2
USA	BA.5.10.1	2022-07-21	2
USA	BA.5.10.1	2022-07-22	2
USA	BA.5.10.1	2022-07-24	3
USA	BA.5.10.1	2022-07-26	2
USA	BA.5.10.1	2022-07-27	3
USA	BA.5.10.1	2022-07-28	1
USA	BA.5.10.1	2022-07-29	1
USA	BA.5.10.1	2022-07-30	2
USA	BA.5.10.1	2022-07-31	3
USA	BA.5.10.1	2022-08-01	3
USA	BA.5.10.1	2022-08-02	2
USA	BA.5.10.1	2022-08-04	3
USA	BA.5.10.1	2022-08-05	4
USA	BA.5.10.1	2022-08-07	3
USA	BA.5.10.1	2022-08-08	7
USA	BA.5.10.1	2022-08-09	6
USA	BA.5.10.1	2022-08-10	1
USA	BA.5.10.1	2022-08-11	3
USA	BA.5.10.1	2022-08-12	5
USA	BA.5.10.1	2022-08-13	2
USA	BA.5.10.1	2022-08-14	1
USA	BA.5.10.1	2022-08-15	6
USA	BA.5.10.1	2022-08-16	4
USA	BA.5.10.1	2022-08-17	6
USA	BA.5.10.1	2022-08-18	4
USA	BA.5.10.1	2022-08-19	4
USA	BA.5.10.1	2022-08-20	4
USA	BA.5.10.1	2022-08-21	1
USA	BA.5.10.1	2022-08-22	3
USA	BA.5.10.1	2022-08-23	1
USA	BA.5.10.1	2022-08-24	4
USA	BA.5.10.1	2022-08-25	6
USA	BA.5.10.1	2022-08-26	3
USA	BA.5.10.1	2022-08-27	6
USA	BA.5.10.1	2022-08-28	2
USA	BA.5.10.1	2022-08-29	8
USA	BA.5.10.1	2022-08-30	5
USA	BA.5.10.1	2022-08-31	3
USA	BA.5.10.1	2022-09-01	6
USA	BA.5.10.1	2022-09-02	8
USA	BA.5.10.1	2022-09-03	6
USA	BA.5.10.1	2022-09-04	2
USA	BA.5.10.1	2022-09-05	2
USA	BA.5.10.1	2022-09-06	13
USA	BA.5.10.1	2022-09-07	4
USA	BA.5.10.1	2022-09-08	5
USA	BA.5.10.1	2022-09-09	4
USA	BA.5.10.1	2022-09-10	12
USA	BA.5.10.1	2022-09-11	5
USA	BA.5.10.1	2022-09-12	9
USA	BA.5.10.1	2022-09-13	4
USA	BA.5.10.1	2022-09-14	11
USA	BA.5.10.1	2022-09-15	8
USA	BA.5.10.1	2022-09-16	4
USA	BA.5.10.1	2022-09-17	8
USA	BA.5.10.1	2022-09-18	8
USA	BA.5.10.1	2022-09-19	7
USA	BA.5.10.1	2022-09-20	9
USA	BA.5.10.1	2022-09-21	6
USA	BA.5.10.1	2022-09-22	8
USA	BA.5.10.1	2022-09-23	5
USA	BA.5.10.1	2022-09-24	3
USA	BA.5.10.1	2022-09-25	4
USA	BA.5.10.1	2022-09-26	8
USA	BA.5.10.1	2022-09-27	4
USA	BA.5.10.1	2022-09-28	5
USA	BA.5.10.1	2022-09-29	6
USA	BA.5.10.1	2022-09-30	3
USA	BA.5.10.1	2022-10-01	3
USA	BA.5.10.1	2022-10-02	1
USA	BA.5.10.1	2022-10-03	7
USA	BA.5.10.1	2022-10-04	5
USA	BA.5.10.1	2022-10-05	4
USA	BA.5.10.1	2022-10-06	3
USA	BA.5.10.1	2022-10-07	6
USA	BA.5.10.1	2022-10-08	4
USA	BA.5.10.1	2022-10-09	1
USA	BA.5.10.1	2022-10-10	7
USA	BA.5.10.1	2022-10-11	4
USA	BA.5.10.1	2022-10-12	8
USA	BA.5.10.1	2022-10-13	15
USA	BA.5.10.1	2022-10-14	3
USA	BA.5.10.1	2022-10-15	3
USA	BA.5.10.1	2022-10-16	3
USA	BA.5.10.1	2022-10-17	10
USA	BA.5.10.1	2022-10-18	4
USA	BA.5.10.1	2022-10-19	4
USA	BA.5.10.1	2022-10-20	4
USA	BA.5.10.1	2022-10-21	1
USA	BA.5.10.1	2022-10-22	1
USA	BA.5.10.1	2022-10-23	4
USA	BA.5.10.1	2022-10-24	1
USA	BA.5.10.1	2022-10-25	1
USA	BA.5.10.1	2022-10-26	3
USA	BA.5.10.1	2022-10-27	2
USA	BA.5.10.1	2022-10-28	2
USA	BA.5.10.1	2022-10-29	2
USA	BA.5.10.1	2022-10-30	5
USA	BA.5.10.1	2022-10-31	2
USA	BA.5.10.1	2022-11-01	5
USA	BA.5.10.1	2022-11-03	5
USA	BA.5.10.1	2022-11-05	1
USA	BA.5.10.1	2022-11-07	2
USA	BA.5.10.1	2022-11-08	3
USA	BA.5.10.1	2022-11-10	2
USA	BA.5.10.1	2022-11-11	2
USA	BA.5.10.1	2022-11-13	1
USA	BA.5.10.1	2022-11-14	2
USA	BA.5.10.1	2022-11-15	1
USA	BA.5.10.1	2022-11-16	1
USA	BA.5.10.1	2022-11-17	1
USA	BA.5.10.1	2022-11-23	2
USA	BA.5.10.1	2022-11-24	1
USA	BA.5.10.1	2022-11-25	1
USA	BA.5.10.1	2022-11-28	1
USA	BA.5.10.1	2022-11-29	1
USA	BA.5.10.1	2022-12-01	1
USA	BA.5.10.1	2022-12-07	1
USA	BA.5.10.1	2022-12-12	1
USA	BA.5.10.1	2022-12-16	1
USA	BA.5.10.1	2022-12-29	1
USA	BA.5.10.1	2023-01-17	1
USA	BA.5.10.1	2023-01-19	1
USA	BA.5.11	2022-05-31	2
USA	BA.5.11	2022-06-06	2
USA	BA.5.11	2022-06-11	1
USA	BA.5.11	2022-06-12	1
USA	BA.5.11	2022-06-24	1
USA	BA.5.11	2022-06-27	2
USA	BA.5.11	2022-06-29	3
USA	BA.5.11	2022-07-01	1
USA	BA.5.11	2022-07-02	1
USA	BA.5.11	2022-07-03	1
USA	BA.5.11	2022-07-05	2
USA	BA.5.11	2022-07-08	1
USA	BA.5.11	2022-07-09	3
USA	BA.5.11	2022-07-10	1
USA	BA.5.11	2022-07-11	3
USA	BA.5.11	2022-07-12	1
USA	BA.5.11	2022-07-13	2
USA	BA.5.11	2022-07-16	1
USA	BA.5.11	2022-07-17	2
USA	BA.5.11	2022-07-18	2
USA	BA.5.11	2022-07-21	1
USA	BA.5.11	2022-07-22	1
USA	BA.5.11	2022-07-23	1
USA	BA.5.11	2022-07-24	1
USA	BA.5.11	2022-07-25	2
USA	BA.5.11	2022-07-28	1
USA	BA.5.11	2022-07-29	4
USA	BA.5.11	2022-07-30	1
USA	BA.5.11	2022-07-31	2
USA	BA.5.11	2022-08-01	2
USA	BA.5.11	2022-08-02	3
USA	BA.5.11	2022-08-03	1
USA	BA.5.11	2022-08-10	1
USA	BA.5.11	2022-08-11	2
USA	BA.5.11	2022-08-12	2
USA	BA.5.11	2022-08-14	2
USA	BA.5.11	2022-08-15	3
USA	BA.5.11	2022-08-16	1
USA	BA.5.11	2022-08-17	1
USA	BA.5.11	2022-08-18	1
USA	BA.5.11	2022-08-20	1
USA	BA.5.11	2022-08-21	1
USA	BA.5.11	2022-08-23	1
USA	BA.5.11	2022-08-24	2
